FECHA	HORA	PM2.5	PM1	SO2	CO	NO	NO2	PM10	NOx	O3	Veloc.	Direc.
23/11/2015	14			3	0.1	4	19		25	61	3.9	54
23/11/2015	15			3	0.1	3	21		27	61	3	49
23/11/2015	16			3	0.1	4	29		35	56	1.7	50
23/11/2015	17			3	0.1	5	53		60	40	0.2	325
23/11/2015	18			4	0.2	14	99		122	13	0.2	343
23/11/2015	19			9	0.4	70	123		230	4	0.1	321
23/11/2015	20			12	0.5	111	122		292	5	0.2	322
23/11/2015	21			12	0.4	35	100		153	3	0.3	331
23/11/2015	22			15	0.3	20	86		117	5	0.3	278
23/11/2015	23			15	0.3	7	73		84	8	0.4	260
24/11/2015	00			17	0.2					19	0.2	246
24/11/2015	01			20	0.1	2	41		43	22	0.3	214
24/11/2015	02			22	0.1	3	59		64	7	1.3	225
24/11/2015	03			18	0.1	6	60		69	5	0.2	233
24/11/2015	04			3	0.1	3	40		44	21	0.2	95
24/11/2015	05			3	0.1	3	33		37	30	0.2	300
24/11/2015	06			3	0.1	5	46		54	29	0.2	359
24/11/2015	07			3	0.1	26	79		118	12	0.2	328
24/11/2015	08			8	0.3	250	109		493	8	0.2	58
24/11/2015	09			6	0.4	139	107		320	10	0.1	281
24/11/2015	10			3	0.2	47	84		157	20	0.2	360
24/11/2015	11			3	0.1	10	45		60	43	0.3	82
24/11/2015	12			3	0.1					57	0.8	120
24/11/2015	13			3	0.1	8	44		56	46	0.8	149
24/11/2015	14			3	0.1	3	31		36	58	0.9	218
24/11/2015	15			3	0.1	2	31		34	57	0.5	174
24/11/2015	16			3	0.1	2	41		43	48	0.5	156
24/11/2015	17			3	0.1	2	62		64	33	0.2	153
24/11/2015	18			3	0.1	2	79		81	23	0.2	238
24/11/2015	19			3	0.2	2	75		78	24	0.3	234
24/11/2015	20			4	0.4	43	110		177	6	0.2	217
24/11/2015	21			10	0.6	171	129		391	8	0.2	230
24/11/2015	22			13	0.7	172	122		386	8	1	230
24/11/2015	23			12	0.4	41	93		155	4	0.6	241
25/11/2015	00			13	0.4					4	1.3	237
25/11/2015	01			14	0.3	18	76		104	3	0.6	226
25/11/2015	02			14	0.2	2	37		38	25	0.6	243
25/11/2015	03			11	0.1	2	28		29	30	0.4	243
25/11/2015	04			3	0.1	2	34		35	25	0.2	248
25/11/2015	05			3	0.1	2	36		37	26	0.4	256
25/11/2015	06			3	0.1	2	40		41	22	0.3	243
25/11/2015	07			3	0.1	17	64		89	7	0.3	226
25/11/2015	08			3	0.3	29	72		116	4	0.5	235
25/11/2015	09			3	0.1	15	58		81	14	1.3	225
25/11/2015	10			3	0.1	19	57		85	19	0.4	258
25/11/2015	11			3	0.1	22	62		96	19	0.7	269
25/11/2015	12			3	0.1					39	0.6	293
25/11/2015	13			3	0.1	6	30		40	54	0.7	303
25/11/2015	14			3	0.1	4	26		33	59	1.3	344
25/11/2015	15			3	0.1	3	34		39	54	1.6	5
25/11/2015	16			3	0.1	3	45		50	41	1.1	295
25/11/2015	17			3	0.1	2	47		50	34	0.8	257
25/11/2015	18			3	0.1	2	45		49	34	0.9	244
25/11/2015	19			3	0.1	5	63		70	22	0.3	298
25/11/2015	20			3	0.1	10	74		91	15	0.2	268
25/11/2015	21			3	0.1	11	79		96	12	0.3	328
25/11/2015	22			3	0.1	3	59		63	21	0.6	250
25/11/2015	23			3	0.1	2	42		43	34	1	266
26/11/2015	00			3	0.1	2	7		9	71	3.1	323
26/11/2015	01			3	0.1	2	8		9	74	3.2	312
26/11/2015	02			3	0.1	2	6		8	74	2.4	303
26/11/2015	03			3	0.1	2	6		7	77	3.2	292
26/11/2015	04			3	0.1	2	7		8	76	2.6	286
26/11/2015	05			3	0.1	2	9		10	74	1.6	281
26/11/2015	06			3	0.1	2	14		15	71	2.1	305
26/11/2015	07			3	0.1	2	18		19	69	3.9	308
26/11/2015	08			3	0.1	2	30		33	62	3.7	310
26/11/2015	09			3	0.1	2	24		26	66	4.3	316
26/11/2015	10			3	0.1	2	21		23	69	3.9	322
26/11/2015	11			3	0.1	2	21		23	69	3.7	324
26/11/2015	12			4	0.1					68	2.4	316
26/11/2015	13			5	0.1	2	25		29	68	2.8	323
26/11/2015	14			5	0.1	2	24		26	72	2.8	1
26/11/2015	15			5	0.1	2	23		25	71	2.4	323
26/11/2015	16			3	0.1	2	27		28	67	2.3	14
26/11/2015	17			3	0.1	2	43		45	57	2.1	29
26/11/2015	18			3	0.1	2	47		49	51	2	21
26/11/2015	19			3	0.1	8	64		75	41	1.9	31
26/11/2015	20			3	0.1	2	31		32	59	2.3	329
26/11/2015	21			3	0.1	2	29		30	58	1.2	310
26/11/2015	22			3	0.1	2	26		26	60	1.7	305
26/11/2015	23			3	0.1	2	13		14	67	1.7	315
27/11/2015	00			3	0.1					65	0.9	319
27/11/2015	01			3	0.1	2	12		14	69	1.1	319
27/11/2015	02			3	0.1	2	12		16	68	1	339
27/11/2015	03			3	0.1	2	9		12	68	0.8	350
27/11/2015	04			3	0.1	2	14		17	63	0.6	7
27/11/2015	05			3	0.1	3	10		15	65	1.5	65
27/11/2015	06			3	0.1	3	12		17	62	0.7	64
27/11/2015	07			3	0.1	5	49		56	36	0.7	74
27/11/2015	08			3	0.1	4	40		46	37	0.9	129
27/11/2015	09			3	0.1	5	30		38	44	0.5	219
27/11/2015	10			3	0.1	6	25		33	51	1.5	220
27/11/2015	11			3	0.1	5	18		25	60	1.7	229
27/11/2015	12			3	0.1					65	1.9	213
27/11/2015	13			3	0.1	3	15		19	66	1.9	187
27/11/2015	14			3	0.1	3	17		20	67	1.4	206
27/11/2015	15			3	0.1	2	21		24	66	1.3	158
27/11/2015	16			3	0.1	2	31		34	55	0.8	154
27/11/2015	17			3	0.1	2	50		53	40	0.6	187
27/11/2015	18			3	0.1	2	63		65	33	0.6	221
27/11/2015	19			3	0.2	17	82		108	19	0.5	302
27/11/2015	20			3	0.6	112	126		298	6	0.2	6
27/11/2015	21			3	0.4	39	98		159	10	0.8	9
27/11/2015	22			3	0.2	6	72		81	22	1	1
27/11/2015	23			3	0.1	2	43		46	39	0.6	337
28/11/2015	00			3	0.1					22	0.3	345
28/11/2015	01			3	0.1	4	64		70	15	0.4	275
28/11/2015	02			3	0.1	3	52		56	19	1.5	244
28/11/2015	03			3	0.1	2	48		50	19	0.6	233
28/11/2015	04			3	0.1	2	33		35	31	0.7	247
28/11/2015	05			3	0.1	2	36		39	25	1.3	236
28/11/2015	06			3	0.1	4	51		57	11	1.1	228
28/11/2015	07			4	0.1	22	68		103	3	0.3	257
28/11/2015	08			5	0.1	22	64		97	8	1.4	250
28/11/2015	09			6	0.1	39	63		123	11	1.7	237
28/11/2015	10			5	0.1	30	59		104	17	1.3	237
28/11/2015	11			3	0.1	14	42		65	32	1.4	229
28/11/2015	12			3	0.1					50	0.9	220
28/11/2015	13			3	0.1	4	25		31	53	0.7	197
28/11/2015	14			3	0.1	3	23		28	53	0.8	131
28/11/2015	15			3	0.1	2	11		12	62	1.3	115
28/11/2015	16			3	0.1	2	11		13	59	1.1	121
28/11/2015	17			3	0.1	6	48		56	33	0.4	96
28/11/2015	18			3	0.1	11	90		107	8	0.2	83
28/11/2015	19			3	0.2	80	110		233	7	0.2	266
28/11/2015	20			3	0.3	89	116		252	5	0.3	355
28/11/2015	21			3	0.3	86	110		243	6	0.1	10
28/11/2015	22			3	0.4	137	109		319	8	0.2	45
28/11/2015	23			3	0.4	126	105		297	7	0.1	251
29/11/2015	00			3	0.3					5	0.1	313
29/11/2015	01			3	0.3	41	77		139	6	0.1	235
29/11/2015	02			3	0.1	3	46		51	28	0.5	350
29/11/2015	03			4	0.1	2	36		38	33	0.1	274
29/11/2015	04			3	0.1	2	27		28	41	0.3	316
29/11/2015	05			3	0.1	2	21		24	44	0.2	267
29/11/2015	06			3	0.1	2	23		26	42	0.2	270
29/11/2015	07			3	0.1	2	28		31	38	0.1	247
29/11/2015	08			3	0.1	4	37		43	31	0.2	247
29/11/2015	09			4	0.1	7	39		50	32	0.3	264
29/11/2015	10			3	0.1	10	41		55	35	0.3	270
29/11/2015	11			3	0.1	8	38		50	41	0.4	252
29/11/2015	12			3	0.1					47	0.7	234
29/11/2015	13			3	0.1	2	18		20	61	1.1	200
29/11/2015	14			3	0.1	6	39		47	47	0.7	167
29/11/2015	15			3	0.1	4	38		44	48	1.5	117
29/11/2015	16			3	0.1	2	24		25	58	1	138
29/11/2015	17			3	0.1	2	33		34	52	0.4	211
29/11/2015	18			3	0.1	2	64		66	27	0.2	212
29/11/2015	19			3	0.2	73	109		220	7	0.2	243
29/11/2015	20			3	0.3	38	106		164	8	0.8	348
29/11/2015	21			3	0.3	28	102		145	9	0.5	352
29/11/2015	22			3	0.4	48	101		175	8	0.3	351
29/11/2015	23			3	0.3	9	69		82	13	0.2	266
30/11/2015	01			3	0.1					26	0.3	251
30/11/2015	02			3	0.1					26	0.9	241
30/11/2015	03			3	0.1					27	0.6	243
30/11/2015	04			3	0.1					18	0.3	227
30/11/2015	05			3	0.1					11	0.3	232
30/11/2015	06			3	0.1					5	0.2	221
30/11/2015	07			3	0.1					4	0.2	278
30/11/2015	08			3	0.3	84	100		228	7	0.2	356
30/11/2015	09			3	0.6	186	128		412	16	0.1	218
30/11/2015	10			3	0.5	209	139		459	14	0.3	113
30/11/2015	11			3	0.3	42	113		176	12	0.5	81
30/11/2015	12			3	0.1					17	0.9	99
30/11/2015	13			3	0.1	66	92		194	16	0.9	98
30/11/2015	14			3	0.1	28	61		104	35	1	147
30/11/2015	15			3	0.1	8	49		61	42	0.6	236
30/11/2015	16			3	0.1	15	68		92	26	0.5	208
30/11/2015	17			3	0.1	37	97		153	6	0.2	128
30/11/2015	18			3	0.1	65	103		202	5	0.2	215
30/11/2015	19			3	0.7	306	150		619	11	0.1	276
30/11/2015	20			3	0.8	315	139		623	12	0.1	339
30/11/2015	21			3	0.9	280	131		561	14	0.1	2
30/11/2015	22			4	1	357	127		674	18	0.1	360
30/11/2015	23			3	0.6	185	108		391	14	0.1	338
01/12/2015	00			3	0.4					10	0.1	330
01/12/2015	01			3	0.1	10	57		73	7	0.1	8
01/12/2015	02			4	0.2	35	48		101	7	0.2	51
01/12/2015	03			6	0.1	24	45		82	5	0.2	43
01/12/2015	04			9	0.1	3	31		35	19	0.3	336
01/12/2015	05			10	0.1	10	42		58	7	0.2	319
01/12/2015	06			13	0.1	36	41		97	5	0.1	300
01/12/2015	07			15	0.2	104	58		218	6	0.1	11
01/12/2015	08			18	0.3	175	81		350	7	0.1	357
01/12/2015	09			17	0.4	152	95		328	8	0.1	312
01/12/2015	10			13	0.3	114	85		260	10	0.1	302
01/12/2015	11			8	0.3	101	96		251	14	0.2	265
01/12/2015	12			3	0.2					19	0.5	199
01/12/2015	13			3	0.1	4	40		46	50	0.9	74
01/12/2015	14			3	0.1	2	30		34	59	1.3	96
01/12/2015	15			3	0.1	2	30		32	60	1	92
01/12/2015	16			3	0.1	4	65		72	32	0.4	140
01/12/2015	17			3	0.1	3	81		84	20	0.1	147
01/12/2015	18			3	0.1	13	101		121	10	0.1	211
01/12/2015	19			3	0.1	8	80		93	22	0.5	235
01/12/2015	20			3	0.4	133	124		328	12	0.1	312
01/12/2015	21			3	0.7	199	122		427	15	0.1	281
01/12/2015	22			3	0.8	200	108		415	16	0.1	289
01/12/2015	23			3	0.6	197	103		406	16	0.1	2
02/12/2015	00			3	0.4					13	0.1	270
02/12/2015	01			3	0.3	41	68		131	11	0.1	332
02/12/2015	02			4	0.1	8	63		74	8	0.1	321
02/12/2015	03			5	0.1	3	47		50	14	0.2	247
02/12/2015	04			9	0.1	23	58		93	6	0.7	230
02/12/2015	05			11	0.1	11	63		81	7	0.3	249
02/12/2015	06			13	0.1	34	66		119	6	0.1	281
02/12/2015	07			16	0.2	118	70		250	8	0.1	6
02/12/2015	08			22	0.4	278	94		519	11	0.1	291
02/12/2015	09			22	0.5	275	109		531	14	0.1	288
02/12/2015	10			19	0.5	236	122		484	13	0.1	179
02/12/2015	11										0.2	42
02/12/2015	12			3	0.3					15	0.5	97
02/12/2015	13			3	0.2	64	97		195	18	1	87
02/12/2015	14			3	0.1	15	57		79	39	1.2	76
02/12/2015	15			3	0.1	4	41		47	45	1.4	83
02/12/2015	16			3	0.1	4	49		55	40	0.8	83
02/12/2015	17			3	0.1	8	75		87	22	0.2	52
02/12/2015	18			3	0.4	104	118		277	9	0.1	347
02/12/2015	19			3	0.5	146	129		353	10	0.1	12
02/12/2015	20			3	0.8	239	130		496	13	0.1	8
02/12/2015	21			3	0.9	315	148		631	16	0.1	353
02/12/2015	22			3	0.6	187	128		415	13	0.2	358
02/12/2015	23			3	0.4	107	107		271	12	0.2	359
03/12/2015	00			3	0.3					10	0.2	1
03/12/2015	01			3	0.2	26	77		117	8	0.2	279
03/12/2015	02			3	0.1	4	49		55	16	0.3	341
03/12/2015	03			3	0.1	3	46		50	18	0.1	320
03/12/2015	04			3	0.1	3	37		42	19	0.1	258
03/12/2015	05			4	0.1	4	38		43	17	0.3	295
03/12/2015	06			4	0.1	7	47		59	15	0.2	334
03/12/2015	07			4	0.1	46	70		140	4	0.1	303
03/12/2015	08			7	0.2	99	84		235	5	0.3	282
03/12/2015	09			6	0.3	97	85		234	8	0.2	318
03/12/2015	10			4	0.2	72	80		190	11	0.3	268
03/12/2015	11			3	0.1	43	73		138	18	0.2	34
03/12/2015	12			3	0.1					25	0.6	133
03/12/2015	13			3	0.1	24	87		124	38	1	118
03/12/2015	14			3	0.1	5	54		61	58	1.5	114
03/12/2015	15			3	0.1	5	62		69	50	1	109
03/12/2015	16			3	0.1	2	57		58	50	0.5	117
03/12/2015	17			3	0.1	4	95		101	25	0.2	65
03/12/2015	18			3	0.2	39	111		170	18	0.2	42
03/12/2015	19			3	0.5	148	148		375	11	0.2	42
03/12/2015	20			3	0.8	227	163		511	13	0.2	354
03/12/2015	21			3	0.9	287	176		617	16	0.1	353
03/12/2015	22			3	0.7	181	143		420	14	0.1	351
03/12/2015	23			3	0.5	86	110		242	13	0.1	354
04/12/2015	00			3	0.3					11	0.3	239
04/12/2015	01			3	0.3	49	78		153	10	0.2	193
04/12/2015	02			4	0.3	58	63		152	11	0.2	97
04/12/2015	03			6	0.2	30	57		102	9	0.2	117
04/12/2015	04			8	0.1	10	51		66	8	0.1	208
04/12/2015	05			9	0.1	22	57		90	8	0.1	349
04/12/2015	06			12	0.1	46	60		130	7	0.2	261
04/12/2015	07			15	0.3	141	63		279	10	0.1	210
04/12/2015	08			19	0.4	257	82		476	13	0.1	192
04/12/2015	09			22	0.5	312	105		584	16	0.4	210
04/12/2015	10			17	0.4	203	102		414	12	0.4	259
04/12/2015	11			12	0.3	102	96		253	15	0.3	226
04/12/2015	12			5	0.2					26	0.9	203
04/12/2015	13			3	0.1	7	48		59	56	0.8	194
04/12/2015	14			3	0.1	3	39		43	63	2.1	137
04/12/2015	15			3	0.1	2	30		32	72	2	114
04/12/2015	16			3	0.1	3	44		47	54	1.5	89
04/12/2015	17			3	0.1	2	41		42	56	0.8	77
04/12/2015	18			3	0.2	20	97		127	20	0.1	23
04/12/2015	19			3	0.3	51	120		197	12	0.1	360
04/12/2015	20			3	0.3	41	119		182	12	0.1	346
04/12/2015	21			3	0.4	77	120		239	13	0.2	347
04/12/2015	22			3	0.4	101	122		278	15	0.1	346
04/12/2015	23			3	0.3	40	104		165	14	0.1	325
05/12/2015	00			3	0.2					19	0.2	333
05/12/2015	01			3	0.3	7	83		93	16	0.2	346
05/12/2015	02			3	0.3	8	76		88	15	0.1	259
05/12/2015	03			4	0.3	6	65		75	14	0.1	251
05/12/2015	04			4	0.3	10	65		81	12	0.1	276
05/12/2015	05			5	0.3	8	54		66	12	0.2	247
05/12/2015	06			8	0.3	25	65		104	11	0.2	334
05/12/2015	07			9	0.3	35	68		121	10	0.1	324
05/12/2015	08			11	0.3	59	63		153	9	0.4	291
05/12/2015	09			12	0.3	77	73		190	11	0.1	304
05/12/2015	10			11	0.3	78	77		196	13	0.4	240
05/12/2015	11			8	0.3	44	78		145	21	0.2	182
05/12/2015	12			4	0.1					29	0.7	97
05/12/2015	13			3	0.1	21	76		107	34	1.2	111
05/12/2015	14			3	0.1	7	51		62	53	1	205
05/12/2015	15			3	0.1	7	49		59	53	1.2	83
05/12/2015	16			3	0.1	3	38		41	59	1.5	53
05/12/2015	17			3	0.1	2	54		58	49	1.4	42
05/12/2015	18			3	0.1	2	54		56	50	1.3	40
05/12/2015	19			3	0.1	2	61		64	41	0.6	37
05/12/2015	20			3	0.1	2	55		57	46	0.9	43
05/12/2015	21			3	0.1	2	50		52	49	1.1	31
05/12/2015	22			3	0.1	2	47		49	49	0.9	29
05/12/2015	23			3	0.1	2	46		47	49	0.3	14
06/12/2015	00			3	0.1					55	0.3	339
06/12/2015	01			3	0.1	2	33		34	57	0.4	339
06/12/2015	02			3	0.1	2	35		37	50	0.6	327
06/12/2015	03			3	0.1	2	34		35	46	0.3	319
06/12/2015	04			3	0.1	2	36		38	40	0.1	315
06/12/2015	05			3	0.1	2	33		35	40	0.2	335
06/12/2015	06			3	0.1	2	33		35	38	0.2	324
06/12/2015	07			3	0.1	2	38		40	34	0.3	302
06/12/2015	08			3	0.1	10	56		71	19	0.1	324
06/12/2015	09			3	0.1	17	54		79	15	0.3	219
06/12/2015	10			3	0.1	22	57		90	16	0.8	226
06/12/2015	11			3	0.1	30	68		114	18	0.2	250
06/12/2015	12			3	0.1					38	0.1	349
06/12/2015	13			3	0.1	7	37		48	50	1.2	49
06/12/2015	14			3	0.1	5	25		33	61	1.5	53
06/12/2015	15			4	0.1	5	21		28	60	1.4	63
06/12/2015	16			4	0.1	3	25		28	56	0.9	91
06/12/2015	17			3	0.1	3	35		40	46	0.8	147
06/12/2015	18			3	0.1	2	38		41	52	0.1	189
06/12/2015	19			3	0.1	3	29		34	54	0.1	194
06/12/2015	20			3	0.4	115	113		289	11	0.1	337
06/12/2015	21			3	0.3	31	91		139	13	0.4	346
06/12/2015	22			3	0.3	9	71		85	22	0.2	6
06/12/2015	23			3	0.1	3	51		55	34	0.1	343
07/12/2015	00			3	0.2					26	0.2	333
07/12/2015	01			3	0.3	7	53		64	22	0.1	341
07/12/2015	02			3	0.3	14	60		82	13	0.1	1
07/12/2015	03			3	0.2	4	45		52	22	0.1	3
07/12/2015	04			3	0.2	4	36		41	28	0.1	0
07/12/2015	05			3	0.1	3	36		41	25	0.1	351
07/12/2015	06			3	0.2	14	43		64	12	0.1	258
07/12/2015	07			3	0.3	45	41		110	12	0.2	125
07/12/2015	08			3	0.3	45	50		118	11	0.1	292
07/12/2015	09			3	0.3	49	54		129	11	0.2	45
07/12/2015	10			3	0.3	46	58		128	16	0.2	90
07/12/2015	11			3	0.1	15	56		79	30	0.2	265
07/12/2015	12			3	0.1					37	0.3	258
07/12/2015	13			3	0.1	8	48		59	43	0.6	99
07/12/2015	14			3	0.1	34	86		138	20	0.8	101
07/12/2015	15			3	0.1	17	71		96	25	0.9	111
07/12/2015	16			3	0.1	3	44		47	41	0.8	115
07/12/2015	17			3	0.1	13	81		101	15	0.5	16
07/12/2015	18			3	0.1	2	45		47	39	0.2	201
07/12/2015	19			3	0.1	2	54		56	32	0.2	220
07/12/2015	20			3	0.3	28	94		137	12	0.1	293
07/12/2015	21			3	0.2	31	96		144	10	0.1	344
07/12/2015	22			3	0.2	33	93		144	11	0.2	352
07/12/2015	23			3	0.2	47	82		155	11	0.1	8
08/12/2015	00			3	0.3					13	0.1	14
08/12/2015	01			3	0.3	41	60		123	13	0.2	263
08/12/2015	02			3	0.3	11	56		73	11	0.1	282
08/12/2015	03			3	0.3	19	44		73	10	0.1	273
08/12/2015	04			3	0.2	11	40		57	10	0.5	243
08/12/2015	05			4	0.1	5	39		47	9	0.4	229
08/12/2015	06			4	0.1	5	40		48	10	0.3	260
08/12/2015	07			5	0.1	9	40		54	8	0.1	311
08/12/2015	08			7	0.2	34	37		89	10	0.2	276
08/12/2015	09			9	0.3	44	41		110	11	1	229
08/12/2015	10			8	0.2	15	33		57	20	1.7	230
08/12/2015	11			7	0.1	11	33		49	28	0.5	221
08/12/2015	12			3	0.1					37	0.5	159
08/12/2015	13			3	0.1	10	33		49	41	0.6	176
08/12/2015	14			3	0.1	6	22		31	54	0.6	100
08/12/2015	15			3	0.1	13	55		75	34	0.9	113
08/12/2015	16			4	0.1	4	39		45	43	0.8	117
08/12/2015	17			3	0.1	3	47		51	41	0.2	47
08/12/2015	18			3	0.1	8	47		59	39	0.1	195
08/12/2015	19			3	0.4	108	113		278	14	0.1	139
08/12/2015	20			3	0.4	70	106		213	11	0.1	10
08/12/2015	21			3	0.4	51	101		179	11	0.2	337
08/12/2015	22			3	0.4	53	96		177	12	0.2	358
08/12/2015	23			3	0.4	51	88		168	13	0.1	291
09/12/2015	00			3	0.3					12	0.2	356
09/12/2015	01			3	0.3	13	58		78	10	0.1	298
09/12/2015	02			3	0.2	5	52		60	12	0.1	309
09/12/2015	03			3	0.1	7	41		52	10	0.2	297
09/12/2015	04			3	0.1	30	39		85	8	0.2	234
09/12/2015	05			3	0.1	19	45		74	8	0.3	290
09/12/2015	06			3	0.1	12	43		61	8	0.1	279
09/12/2015	07			3	0.3	65	49		149	7	0.1	306
09/12/2015	08			5	0.4	149	60		288	12	0.1	214
09/12/2015	09			7	0.5	254	82		471	13	0.2	211
09/12/2015	10			4	0.4	130	80		279	13	0.3	14
09/12/2015	11			3	0.1	32	65		114	17	0.8	51
09/12/2015	12			3	0.1					28	1	78
09/12/2015	13			3	0.1	5	27		35	42	1.5	89
09/12/2015	14			3	0.1	4	21		26	50	1.9	76
09/12/2015	15			3	0.1	2	14		17	58	2.2	84
09/12/2015	16			3	0.1	3	19		22	55	1.3	78
09/12/2015	17			3	0.1	3	34		39	44	0.8	54
09/12/2015	18			3	0.1	3	34		37	45	0.6	72
09/12/2015	19			3	0.1	6	59		67	30	0.6	37
09/12/2015	20			3	0.1	6	68		78	21	0.5	25
09/12/2015	21			3	0.1	19	72		101	15	0.3	20
09/12/2015	22			3	0.1	4	67		73	17	0.1	8
09/12/2015	23			3	0.1	3	63		68	17	0.1	347
10/12/2015	00			3	0.1					22	0.1	334
10/12/2015	01			3	0.1	2	37		38	31	0.1	346
10/12/2015	02			3	0.1	2	37		38	28	0.1	342
10/12/2015	03			3	0.1	3	55		60	9	0.1	278
10/12/2015	04			3	0.1	2	51		54	9	0.1	10
10/12/2015	05			3	0.1	12	49		66	8	0.1	28
10/12/2015	06			4	0.2	21	54		86	7	0.1	348
10/12/2015	07			6	0.2	51	65		142	7	0.2	358
10/12/2015	08			9	0.4	91	71		212	8	0.2	333
10/12/2015	09			14	0.6	251	84		469	13	0.1	129
10/12/2015	10			12	0.5	207	81		398	14	0.2	106
10/12/2015	11			6	0.4	123	89		277	12	0.2	110
10/12/2015	12			3	0.2					14	0.3	144
10/12/2015	13			4	0.1	37	84		141	17	0.3	158
10/12/2015	14			5	0.1	30	81		127	15	0.3	138
10/12/2015	15			6	0.1	39	86		146	11	0.9	112
10/12/2015	16			4	0.1	39	91		151	9	0.7	82
10/12/2015	17			4	0.1	14	80		103	9	0.4	91
10/12/2015	18			3	0.1	17	86		112	5	0.2	120
10/12/2015	19			3	0.1	5	79		86	10	0.2	100
10/12/2015	20			3	0.1	7	74		84	15	0.1	184
10/12/2015	21			3	0.1	60	88		179	7	0.2	220
10/12/2015	22			4	0.6	190	99		390	12	0.1	253
10/12/2015	23			4	0.4	126	90		284	12	0.1	353
11/12/2015	00			4	0.3					12	0.1	357
11/12/2015	01			4	0.4	105	82		243	11	0.1	359
11/12/2015	02			5	0.4	94	65		209	11	0.1	306
11/12/2015	03			4	0.3	51	58		137	10	0.1	309
11/12/2015	04			4	0.2	13	53		73	8	0.1	234
11/12/2015	05			4	0.1	9	48		63	8	0.3	249
11/12/2015	06			5	0.1	43	48		114	7	0.5	184
11/12/2015	07			7	0.3	85	55		186	8	0.1	222
11/12/2015	08			9	0.4	125	67		258	8	0.2	14
11/12/2015	09			8	0.4	97	79		228	9	0.2	25
11/12/2015	10			5	0.1	21	63		95	13	0.4	58
11/12/2015	11			3	0.1	16	59		83	18	0.6	79
11/12/2015	12			3	0.1					22	0.6	86
11/12/2015	13			5	0.2	7	46		56	34	0.6	97
11/12/2015	14			7	0.3	11	64		81	28	0.8	91
11/12/2015	15			7	0.1	6	70		78	23	1.1	89
11/12/2015	16			6	0.1	2	63		64	23	0.8	123
11/12/2015	17			3	0.1	2	57		57	24	0.2	155
11/12/2015	18			4	0.1	2	69		72	19	0.4	94
11/12/2015	19			3	0.1	8	72		84	18	0.3	120
11/12/2015	20			3	0.2	65	96		196	7	0.3	233
11/12/2015	21			5	0.4	118	98		279	11	0.1	232
11/12/2015	22			4	0.4	82	108		233	10	0.1	350
11/12/2015	23			4	0.3	79	101		222	11	0.1	339
12/12/2015	00			3	0.3					10	0.1	2
12/12/2015	01			3	0.4	86	68		200	11	0.1	320
12/12/2015	02			4	0.6	132	57		260	14	0.1	319
12/12/2015	03			4	0.6	102	53		210	13	0.1	346
12/12/2015	04			4	0.4	70	51		158	12	0.1	357
12/12/2015	05			7	0.4	74	46		159	12	0.1	346
12/12/2015	06			8	0.4	57	43		131	10	0.2	238
12/12/2015	07			10	0.4	73	45		158	10	0.1	234
12/12/2015	08			10	0.4	89	54		190	10	0.1	221
12/12/2015	09			10	0.4	93	61		205	10	0.4	238
12/12/2015	10			10	0.4	108	68		234	12	0.3	215
12/12/2015	11			6	0.2	39	64		124	19	0.2	261
12/12/2015	12			3	0.1					25	0.5	14
12/12/2015	13			3	0.1	3	28		32	38	0.3	335
12/12/2015	14			4	0.1	2	18		19	45	0.7	94
12/12/2015	15			3	0.1	2	20		22	46	0.7	100
12/12/2015	16			3	0.1	2	22		23	43	0.4	127
12/12/2015	17			3	0.1	2	23		25	44	0.2	165
12/12/2015	18			3	0.1	2	36		37	36	0.2	225
12/12/2015	19			3	0.1	3	51		55	31	0.4	232
12/12/2015	20			3	0.1	9	83		96	15	0.2	224
12/12/2015	21			3	0.2	28	103		146	9	0.1	238
12/12/2015	22			3	0.2	30	99		145	10	0.1	303
12/12/2015	23			3	0.2	27	92		133	11	0.1	278
13/12/2015	00			3	0.2					12	0.1	357
13/12/2015	01			3	0.3	27	74		115	13	0.1	250
13/12/2015	02			3	0.3	26	68		108	12	0.1	296
13/12/2015	03			3	0.1	4	48		53	11	0.1	240
13/12/2015	04			3	0.1	3	39		44	11	1	224
13/12/2015	05			5	0.1	3	27		30	13	0.3	231
13/12/2015	06			7	0.1	3	28		32	13	0.1	287
13/12/2015	07			9	0.2	4	32		37	12	0.3	227
13/12/2015	08			11	0.3	8	43		56	9	0.3	268
13/12/2015	09			11	0.3	8	40		51	13	0.3	275
13/12/2015	10			10	0.3	12	41		58	13	0.2	298
13/12/2015	11			7	0.2	12	42		61	16	0.5	237
13/12/2015	12			3	0.1					21	0.4	253
13/12/2015	13			3	0.1	8	27		38	24	0.4	185
13/12/2015	14			3	0.1	3	14		19	30	0.6	203
13/12/2015	15			3	0.1	3	11		15	33	0.6	217
13/12/2015	16			3	0.1	3	32		36	25	1.1	111
13/12/2015	17			3	0.1	2	30		33	26	0.5	143
13/12/2015	18			3	0.1	2	27		30	27	0.3	254
13/12/2015	19			3	0.1	3	47		51	20	0.2	191
13/12/2015	20			3	0.1	9	64		77	14	0.1	256
13/12/2015	21			3	0.2	15	56		80	14	0.3	347
13/12/2015	22			3	0.2	11	56		72	13	0.4	304
13/12/2015	23			3	0.3	20	65		95	9	0.4	252
14/12/2015	00			3	0.2					10	0.1	278
14/12/2015	01			3	0.1	3	50		53	11	0.3	332
14/12/2015	02			3	0.1	5	49		57	8	1.2	229
